Período,Fecha,Año,Mes,Codex,Fecha Montaje,Equipo/EGI,No Componente,Tipo De Componente,Cod Comp,Mod,Stock Code,Equipo,OT Defitment,Orig Doc No,Horas del Comp. en la posición,Vida Media,Uso Vida Media,Intervalo de horas,Procedencia,Fecha Calculada,Flota
202206,20220612,2022,06,HCO,20181128,HITA3600-6  ,00663196    ,"BOMBA GIRO ,POSICION 08                 ",BGIR,08,         ,60138,00905512,SSSRA-COMBP-ROTO0-K ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006BHAA138  ,BOMBA HCA AIRE ACONDIC.                 ,BHAA,  ,         ,60138,00905521,CAAAH-BOMAA-DANAD-N ,"17168,28",20000,"0,858414",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006BHDP138  ,BOMBA PILOTO                            ,BPIL,  ,003179249,60138,00905526,SPILB-BOMPI-DESGA-J ,"17168,28",20000,"0,858414",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006BHEX138  ,Bomba hidráulica del Extractor del Cuart,BEMD,  ,003179264,60138,00905507,CENFC-BOMEN-DESGA-N ,"17168,28",20000,"0,858414",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MCM2138  ,GrpN9-MANG DRENAJE-PILOTAJE Y SUCC B/AUX,MCM2,  ,         ,60138,00906004,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MCM3138  ,Grp No.10-MANGUERAS PILOTAJE BOMBAS PRIN,MCM3,  ,         ,60138,00906007,                    ,"17168,28",8000,"2,146035",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MCM4138  ,GrpN11-MANG SUCC BOMBA-S.RESERVE-S.ENFRI,MCM4,  ,         ,60138,00906008,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MEC1138  ,Grupo No.1-MANGUERAS DE PILOTAJE CENTRAL,MEC1,  ,         ,60138,00906115,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MEC2138  ,Grupo No. 3-MANGUERAS PANEL PILOTO      ,MEC2,  ,         ,60138,00906117,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MEC3138  ,Grp N4-MANG DQR-RETORNO-SELLOS TUBE ALTA,MEC3,  ,         ,60138,00906118,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MEC4138-2,GrpN5 PART2-MANG Y SELLOS TUB ALTA Y DRE,MALD,  ,         ,60138,00905997,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MEC5138  ,Grp N6-MANG SIST LUBRI CTRAL Y FAST FILL,MEC5,  ,         ,60138,00906121,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,HCO,20181128,HITA3600-6  ,006MGFI138  , MOTOR HCO DE GIRO  FRON IZQ            ,MGIR,IF,         ,60138,00905580,SGIRA-MOTGI-ROTO0-J ,"17168,28",12000,"1,43069",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MGPP138  ,GrpN14-MANG CTO TENSION-ACUM Y DESC JGIR,MGPP,  ,         ,60138,00906141,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MHED138  , MOTOR ENFRIADOR HCO FRONTAL            ,MENH,F ,         ,60138,00905569,                    ,"17168,28",24000,"0,715345",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MHET138  , MOTOR ENFRIADOR HCO TRASERO            ,MENH,T ,         ,60138,00905570,                    ,"17168,28",24000,"0,715345",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MRFI138  , MOT HCO RAD MOT DIESEL FRON INF        ,MRAD,F0,         ,60138,00905587,MOTDA-MOTVE-DANAD-N ,"17168,28",20000,"0,858414",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MRTS138  , MOT HCO RAD MOT DIESEL TRAS SUP        ,MRAD,ST,         ,60138,00905588,MOTDA-MOTVE-DANAD-N ,"17168,28",20000,"0,858414",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MZI1138-2,Grp N7(PARTE2)-MANG S.COMBUSTIBLE Y ESCA,MCES,  ,         ,60138,00906001,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,006MZI2138  ,Grupo No. 8-MANGUERAS ZONA DERECHA      ,MZI2,  ,         ,60138,00906146,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,060MEC6138-2,Grp N12 PART2-MANG ENFRI C.BBS Y MOTR EX,MECM,  ,         ,60138,00906125,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20181128,HITA3600-6  ,060MPCG138-2,GrpN13 PART2-MNG PILOT CUARTO D BBS Y FF,MPCF,  ,         ,60138,00906142,                    ,"17168,28",18000,"0,9537933333",12000-18000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,HCO,20200625,HITA3600-6  ,00671140    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,D ,003189974,60138,00917304,557408              ,"9112,48",14000,"0,6508914286",6000-12000,Externo,12/06/2022,EX3600
202206,20220612,2022,06,HCO,20210118,HITA3600-6  ,00671136    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,I ,003189974,60138,00917305,557447              ,"7578,97",14000,"0,541355",6000-12000,Interno,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,0060MEC6138 ,Grp N12 PARTE1-MANG SIST ENFRI RADI MOTR,MEC6,  ,         ,60138,00906124,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,0060MPCG138 ,GrpN13 PARTE1-MANG DESC BHID PRIN Y AMOR,MPCG,  ,         ,60138,00906143,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,006MADF138-2,Grp N16 -PARTE 2-MANG ADITAMENTO FRONTAL,MAFR,  ,         ,60138,00905994,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,006MCM1138  ,Grp No2-PARTE1-MANG ALTA SALIDA STRAINER,MCM1,  ,         ,60138,00906003,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,006MEC4138  ,Grp N5 PARTE1-MANG ALIMENT BVAL Y S.GIRO,MEC4,  ,         ,60138,00906119,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220612,2022,06,,20210510,HITA3600-6  ,006MZI1138  ,Grp N7 PARTE 1-MANGUERAS RECIBO CONBUSTI,MZI1,  ,         ,60138,00906145,                    ,"5752,78",8000,"0,7190975",0-6000,Nuevo,12/06/2022,EX3600
202206,20220616,2022,06,,20181128,HITA3600-6  ,00681138    ,CUCHARON HITACHI EX-3600                ,CUCH,  ,003189958,60138,00905551,CSADE-CUCH0-AGRIE-C ,"17208,61",8000,"2,15107625",12000-18000,Nuevo,16/06/2022,EX3600
202206,20220618,2022,06,HCO,20191021,HITA EX5500 ,006BVRH117  ,BOMBA MTR VENT HCO RH                   ,BMVH,D ,003061561,60117,00894696,                    ,"12328,85",14000,"0,8806321429",12000-18000,Nuevo,18/06/2022,EX5500
202206,20220619,2022,06,,20211007,HITA3600-6  ,00685140    ,SPROCKET PALAS  HITACHI EX-3600         ,SPRK,D ,001611375,60131,00871962,552081/557476       ,"3718,33",18000,"0,2065738889",0-6000,Externo,19/06/2022,EX3600
202206,20220621,2022,06,,20191208,HITA EX5500 ,006EHFI116  ,ENFRIAD. HCO PPAL FRONT INT             ,EAHI,FI,003075637,60116,00920301,CENFA-ENFCH-RODET-7 ,"11074,09",24000,"0,4614204167",6000-12000,Nuevo,21/06/2022,EX5500
202206,20220621,2022,06,,20210628,HITA3600-6  ,006CAAT136  , COMPRESOR A/A TRASERO                  ,CAA3,  ,         ,60136,SH188309,CAAAA-COMAA-DANAD-O ,"4969,39",8000,"0,62117375",0-6000,Nuevo,21/06/2022,EX3600
202206,20220622,2022,06,HCO,20191128,HITA3600-6  ,00670665    ,CILINDRO LEVANTE HITACHI EX-3600 NUEVAS ,CLEV,D ,003812385,60133,00920454,557577              ,"10765,43",14000,"0,7689592857",6000-12000,Interno,22/06/2022,EX3600
202206,20220623,2022,06,,20181128,HITA-EX5600 ,00685119I   ,"SPROCKET ,IZQUIERDA                     ",SPRK,I ,003075579,60119,00912261,557859              ,"18023,4",16000,"1,1264625",18000-24000,Nuevo,23/06/2022,EX5500
202206,20220623,2022,06,,20190809,HITA3600-6  ,006MRFS140  ,MOT HCO RAD MOT DIESEL FRON SUP         ,MRAD,FS,         ,60140,SH190402,                    ,"13585,47",20000,"0,6792735",12000-18000,Nuevo,23/06/2022,EX3600
202206,20220623,2022,06,HCO,20201220,HITA3600-6  ,006BMVH136  , BOMBA MOTOR VENTILADOR HCO             ,BMVH,  ,         ,60136,00920740,                    ,"7356,49",18000,"0,4086938889",6000-12000,Nuevo,23/06/2022,EX3600
202206,20220625,2022,06,,20181128,HITA-EX5600 ,006ECLH119  ,ENFRIAD DE COMBUST LH                   ,ENCM,I ,003391497,60119,00912263,MOTFO-ENFCO-OBSTI-O ,"18023,4",20000,"0,90117",18000-24000,Nuevo,25/06/2022,EX5500
202206,20220625,2022,06,,20181128,HITA-EX5600 ,006ECRH119  ,ENFRIAD DE COMBUST RH                   ,ENCM,D ,003295730,60119,00912262,MOTFO-ENFCO-OBSTI-O ,"18023,4",20000,"0,90117",18000-24000,Nuevo,25/06/2022,EX5500
202206,20220625,2022,06,,20210129,HITA-EX5600 ,006MAMCT119 ,GRUPO No.8-MANGUERAS  ALTA CUARTO DE BOM,MUMC,  ,         ,60119,00912265,SSSRF-MALT1-ROTO0-2 ,"7889,36",10000,"0,788936",6000-12000,Nuevo,25/06/2022,EX5500
202206,20220625,2022,06,,20210129,HITA-EX5600 ,006MGDFF119 ,GRUPO No.6-MANGUERA D ALTA CUARTO DE BOM,MUFF,  ,         ,60119,00912264,SSSRF-MALT1-ROTO0-2 ,"7889,36",10000,"0,788936",6000-12000,Nuevo,25/06/2022,EX5500
202206,20220627,2022,06,,20220606,HITA3600-6  ,006BAT1138  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60138,SH190666,                    ,"160,22",6000,"0,02670333333",0-6000,Nuevo,27/06/2022,EX3600
202206,20220627,2022,06,,20220606,HITA3600-6  ,006BAT4138  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60138,SH190666,                    ,"160,22",6000,"0,02670333333",0-6000,Nuevo,27/06/2022,EX3600
202206,20220628,2022,06,HCO,20220529,HITA3600-6  ,006MPDT134  ,MOTORES PROPULSION  DER TRAS            ,MPRO,DT,003178928,60134,00921236,                    ,"358,2",25000,"0,014328",0-6000,Nuevo,28/06/2022,EX3600
202207,20220702,2022,07,,20211115,HITA3600-6  ,006BMLG141  ,"BOMBA DE LUBRICACION DE GRASA ,POSICION ",BMLG,01,003886553,60141,SH188855,LUBCW-BOMGR-DANAD-I ,"3282,44",8000,"0,410305",0-6000,Nuevo,2/07/2022,EX3600
202207,20220702,2022,07,,20211212,HITA3600-6  ,006BAT2141  ,BATERIA  2                              ,BAT2,  ,         ,60141,SH187476,SEBTA-BATER-DANAD-J ,2900,6000,"0,4833333333",0-6000,Nuevo,2/07/2022,EX3600
202207,20220702,2022,07,,20211212,HITA3600-6  ,006BAT3141  ,BATERIA  3                              ,BAT3,  ,         ,60141,SH187476,SEBTA-BATER-DANAD-J ,2900,6000,"0,4833333333",0-6000,Nuevo,2/07/2022,EX3600
202207,20220702,2022,07,,20211212,HITA3600-6  ,006BAT4141  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60141,SH187476,SEBTA-BATER-DANAD-J ,2900,6000,"0,4833333333",0-6000,Nuevo,2/07/2022,EX3600
202207,20220702,2022,07,,20211212,HITA3600-6  ,006BATE1141 ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60141,SH187476,SEBTA-BATER-DANAD-J ,2900,6000,"0,4833333333",0-6000,Nuevo,2/07/2022,EX3600
202207,20220703,2022,07,,20210621,HITA3600-6  ,006CAAI143  ,COMPRESOR A/A DELANT INF                ,CAA2,  ,         ,60143,SH189796,                    ,"5447,86",8000,"0,6809825",0-6000,Nuevo,3/07/2022,EX3600
202207,20220703,2022,07,,20210621,HITA3600-6  ,006CAAT143  ,COMPRESOR A/A TRASERO                   ,CAA3,  ,         ,60143,SH190353,                    ,"5447,86",8000,"0,6809825",0-6000,Nuevo,3/07/2022,EX3600
202207,20220704,2022,07,,20211217,HITA3600-6  ,006CAAI136  , COMPRESOR A/A DELANT INF               ,CAA2,  ,         ,60136,SH189787,                    ,"2781,7",8000,"0,3477125",0-6000,Nuevo,4/07/2022,EX3600
202207,20220709,2022,07,,20211217,HITA3600-6  ,006BAT1140  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60140,SH191179,                    ,"3001,55",6000,"0,5002583333",0-6000,Nuevo,9/07/2022,EX3600
202207,20220709,2022,07,,20211217,HITA3600-6  ,006BAT2140  ,BATERIA  2                              ,BAT2,  ,         ,60140,SH191179,                    ,"3001,55",6000,"0,5002583333",0-6000,Nuevo,9/07/2022,EX3600
202207,20220709,2022,07,,20211217,HITA3600-6  ,006BAT3140  ,BATERIA  3                              ,BAT3,  ,         ,60140,SH191179,                    ,"3001,55",6000,"0,5002583333",0-6000,Nuevo,9/07/2022,EX3600
202207,20220709,2022,07,,20211217,HITA3600-6  ,006BAT4140  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60140,SH191179,                    ,"3001,55",6000,"0,5002583333",0-6000,Nuevo,9/07/2022,EX3600
202207,20220710,2022,07,,20190707,HITA EX5500 ,006CTOD113  ,CILINDRO TENSOR ORUGA DER               ,CTEN,D ,003226032,60113,00787091,                    ,"11503,96",15000,"0,7669306667",6000-12000,Nuevo,10/07/2022,EX5500
202207,20220711,2022,07,HCO,20200707,HITA EX5500 ,00663115-7  ,Bomba Principal N° 7                    ,BHID,07,003075595,60115,00923289,SSSRA-BOMPR-ROTO0-J ,"8221,07",15000,"0,5480713333",6000-12000,Nuevo,11/07/2022,EX5500
202207,20220711,2022,07,HCO,20200707,HITA EX5500 ,00663115-8  ,Bomba Principal N° 8                    ,BHID,08,003075595,60115,00923289,SSSRA-BOMPR-ROTO0-J ,"8221,07",15000,"0,5480713333",6000-12000,Nuevo,11/07/2022,EX5500
202207,20220711,2022,07,HCO,20211203,HITA3600-6  ,006MGFI136  , MOTOR HCO DE GIRO  FRON IZQ            ,MGIR,IF,         ,60136,00923061,                    ,"3078,44",12000,"0,2565366667",0-6000,Nuevo,11/07/2022,EX3600
202207,20220715,2022,07,,20181128,HITA-EX5600 ,00611119I   ,MOTOR BASICO HITACHI EX5600-6  QSK50    ,MOTR,I ,000418490,60119,00916156,558007              ,"18313,71",22000,"0,8324413636",18000-24000,Nuevo,15/07/2022,EX5500
202207,20220715,2022,07,,20210621,HITA3600-6  ,00611142    ,MOTOR BASICO CUMMINS QSK60              ,MOTR,  ,003189990,60142,00923875,557949-ESTRI-DESGA-J,"5604,11",20000,"0,2802055",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,,20210621,HITA3600-6  ,006MTAI142  ,MOTOR ARRANQUE INFERIOR                 ,MTAI,  ,         ,60142,00923875,557949-ESTRI-DESGA-J,"5604,11",8000,"0,70051375",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,,20210621,HITA3600-6  ,006MTAS142  ,MOTOR ARRANQUE SUPERIOR                 ,MTAS,  ,         ,60142,00923875,557949-ESTRI-DESGA-J,"5604,11",8000,"0,70051375",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,HCO,20210713,HITA-EX5600 ,00672220D   ,CILINDRO CUCHARÓN DERECHO HITA EX5600-6 ,CCUC,D ,003075520,60119,00916092,557970              ,"5572,86",11500,"0,4845965217",0-6000,Nuevo,15/07/2022,EX5500
202207,20220715,2022,07,,20220205,HITA3600-6  ,006BAT2142  ,BATERIA 2                               ,BAT2,  ,         ,60142,SH191638,                    ,"2541,91",6000,"0,4236516667",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,,20220205,HITA3600-6  ,006BAT3142  ,BATERIA 3                               ,BAT3,  ,         ,60142,SH191638,                    ,"2541,91",6000,"0,4236516667",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,,20220205,HITA3600-6  ,006BAT4142  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60142,SH191638,                    ,"2541,91",6000,"0,4236516667",0-6000,Nuevo,15/07/2022,EX3600
202207,20220715,2022,07,,20220205,HITA3600-6  ,006BATE1142 ,BATERIA DELANTERA 1                     ,BTD1,  ,         ,60142,SH191638,                    ,"2541,91",6000,"0,4236516667",0-6000,Nuevo,15/07/2022,EX3600
202207,20220718,2022,07,,20170622,HITA3600-6  ,00623136    ,TRANSMISION PROPEL PALA HITACHI EX-3600 ,TPRO,D ,001611219,60137,00922664,558065              ,"25092,92",30000,"0,8364306667",24000-30000,Interno,18/07/2022,EX3600
202207,20220718,2022,07,HCO,20210430,HITA-EX5600 ,006BVLH119  ,BOMBA MTR VENT HCO LH                   ,BMVH,I ,003061561,60119,00916160,                    ,"6600,42",16000,"0,41252625",6000-12000,Nuevo,18/07/2022,EX5500
202207,20220718,2022,07,,20211119,HITA3600-6  ,006CAAS139  ,COMPRESOR A/A DELANT SUP                ,CAA1,  ,         ,60139,SH192012,                    ,"3418,58",8000,"0,4273225",0-6000,Nuevo,18/07/2022,EX3600
202207,20220718,2022,07,,20220625,HITA-EX5600 ,006ECLH119  ,ENFRIAD DE COMBUST LH                   ,ENCM,I ,003391497,60119,00923131,                    ,"291,11",20000,"0,0145555",0-6000,Nuevo,18/07/2022,EX5500
202207,20220719,2022,07,HCO,20170612,HITA3600-6  ,006MPDF137  , MOTORES PROPULSION DER FRON            ,MPRO,DF,         ,60137,00922661,SPRPI-MOTRP-GOLPD-H ,"25092,92",25000,"1,0037168",24000-30000,Nuevo,19/07/2022,EX3600
202207,20220719,2022,07,HCO,20170612,HITA3600-6  ,006MPDT137  , MOTORES PROPULSION  DER TRAS           ,MPRO,DT,         ,60137,00922662,SPRPI-MOTRP-GOLPD-H ,"25092,92",25000,"1,0037168",24000-30000,Nuevo,19/07/2022,EX3600
202207,20220719,2022,07,,20180715,HITA3600-6  ,006BHCB137  ,Bomba de lubricación de la Caja de Bomba,BLCB,  ,003179264,60137,00919162,PTOOD-BOLP0-DESGA-N ,"19017,13",18000,"1,056507222",18000-24000,Nuevo,19/07/2022,EX3600
202207,20220720,2022,07,,20210129,HITA-EX5600 ,006MAAFB119 ,GRUPO No.11-MANGUERA D ALIMENTACION BLOQ,MUDF,  ,         ,60119,00916158,                    ,"8190,37",13200,"0,6204825758",6000-12000,Nuevo,20/07/2022,EX5500
202207,20220722,2022,07,,20210621,HITA3600-6  ,006CAAT144  ,COMPRESOR A/A TRASERO                   ,CAA3,  ,         ,60144,SH191571,CAAAA-AIRAC-INSUF-O ,"5807,45",8000,"0,72593125",0-6000,Nuevo,22/07/2022,EX3600
202207,20220727,2022,07,,20181128,HITA3600-6  ,006EAAC138  , EVAPORADOR A/A  CENTRAL                ,EAA2,  ,         ,60138,SH188972,CAAAB-EVAAA-CC196-J ,"17830,88",8000,"2,22886",12000-18000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,,20190809,HITA3600-6  ,00685145    ,"SPROCKET ,DERECHA                       ",SPRK,D ,001611375,60139,00906641,                    ,"13596,69",18000,"0,7553716667",12000-18000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,,20210510,HITA3600-6  ,006EAAI138  , EVAPORADOR A/A  INFERIOR               ,EAA3,  ,         ,60138,SH188973,CAAAB-EVAAA-CC196-J ,"6415,38",8000,"0,8019225",6000-12000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,,20210510,HITA3600-6  ,006EAAS138  ,EVAPORADOR A/A  SUPERIOR                ,EAA1,  ,         ,60138,SH188971,CAAAB-EVAAA-CC196-J ,"6415,38",8000,"0,8019225",6000-12000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,HCO,20210621,HITA3600-6  ,00671156    ,"CILINDRO EMPUJE ,DERECHA                ",CEMP,D ,003189974,60144,00926019,558200/558201       ,"5869,15",14000,"0,419225",0-6000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,HCO,20210621,HITA3600-6  ,00671157    ,"CILINDRO EMPUJE ,IZQUIERDA              ",CEMP,I ,003189974,60144,00926019,558200/558201       ,"5869,15",14000,"0,419225",0-6000,Nuevo,27/07/2022,EX3600
202207,20220727,2022,07,,20220106,HITA EX5500 ,006CAAT116  ,COMPRESOR A/A TRAS                      ,CAAT,  ,002041424,60116,SH192458,                    ,"3018,81",6000,"0,503135",0-6000,Nuevo,27/07/2022,EX5500
202207,20220728,2022,07,,20171022,HITA3600-6  ,00683137    ,Boom-Pluma PALA HITACHI EX-3600         ,BOOM,  ,003303567,60132,00892812,                    ,"22086,38",24000,"0,9202658333",18000-24000,Interno,28/07/2022,EX3600
202207,20220728,2022,07,,20171028,HITA3600-6  ,00682137    ,BRAZO EMPUJE                            ,BEMP,  ,003303575,60132,00647031,                    ,"22086,38",24000,"0,9202658333",18000-24000,Interno,28/07/2022,EX3600
202207,20220729,2022,07,HCO,20220501,HITA EX5500 ,00673115I   ,CILINDRO APERTURA CUCH.PALA HIT5500     ,CACU,I ,003075538,60115,00927094,                    ,"1009,35",6000,"0,168225",0-6000,Interno,29/07/2022,EX5500
202208,20220801,2022,08,HCO,20210621,HITA3600-6  ,00672154    ,CILINDRO CUCHARON DER. EX3600           ,CCUC,D ,003230240,60143,00927844,558228              ,"5934,27",12000,"0,4945225",0-6000,Nuevo,1/08/2022,EX3600
202208,20220802,2022,08,,20210429,HITA3600-6  ,006CAAT135  , COMPRESOR A/A TRASERO                  ,CAA3,  ,002041424,60135,SH191160,                    ,"6106,46",8000,"0,7633075",6000-12000,Nuevo,2/08/2022,EX3600
202208,20220804,2022,08,,20210329,HITA3600-6  ,006CTOD135  ,"CILINDRO TENSOR ORUGA ,DERECHA          ",CTEN,D ,001611391,60135,00925697,                    ,"6564,13",18000,"0,3646738889",6000-12000,Nuevo,4/08/2022,EX3600
202208,20220805,2022,08,,20201224,HITA3600-6  ,00623141    ,TRANSMISION PROPEL HITACHI EX3600-6     ,TPRO,D ,001611219,60134,00925429,558672              ,"7928,14",30000,"0,2642713333",6000-12000,Interno,5/08/2022,EX3600
202208,20220805,2022,08,,20210312,HITA3600-6  ,006CAAI134  ,COMPRESOR A/A DELANT INF                ,CAA2,  ,002041424,60134,SH192070,                    ,"6890,94",8000,"0,8613675",6000-12000,Nuevo,5/08/2022,EX3600
202208,20220805,2022,08,,20210312,HITA3600-6  ,006EAAC134  ,EVAPORADOR A/A  CENTRAL                 ,EAA2,  ,003428455,60134,SH188967,                    ,"6890,94",8000,"0,8613675",6000-12000,Nuevo,5/08/2022,EX3600
202208,20220805,2022,08,,20210312,HITA3600-6  ,006EAAI134  ,EVAPORADOR A/A  INFERIOR                ,EAA3,  ,003428455,60134,SH188968,                    ,"6890,94",8000,"0,8613675",6000-12000,Nuevo,5/08/2022,EX3600
202208,20220805,2022,08,,20210312,HITA3600-6  ,006EAAS134  ,EVAPORADOR A/A  SUPERIOR                ,EAA1,  ,003428455,60134,SH188966,                    ,"6890,94",8000,"0,8613675",6000-12000,Nuevo,5/08/2022,EX3600
202208,20220805,2022,08,,20211016,HITA3600-6  ,00686907    ,RUEDA GUIA PALA HITACHI EX-3600         ,RGUI,D ,001611367,60132,00922542,SPRPA-EJERD-DESGA-X ,"3548,42",18000,"0,1971344444",0-6000,Nuevo,5/08/2022,EX3600
202208,20220808,2022,08,HCO,20200820,HITA3600-6  ,00672930    ,CILINDRO CUCHARON PALA HITACHI EX 3600  ,CCUC,I ,003230240,60138,00905543,558386              ,"9123,51",12000,"0,7602925",6000-12000,Interno,8/08/2022,EX3600
202208,20220809,2022,08,,20200517,HITA EX5500 ,00686116D-1 ,Rueda Guia Derecha HITACHI              ,RGUI,I ,003075587,60115,00931045,                    ,"9108,07",12000,"0,7590058333",6000-12000,Nuevo,9/08/2022,EX5500
202208,20220810,2022,08,,20180629,HITA3600-6  ,006CEJT132  ,CENTER JOINT                            ,JGIR,  ,         ,60132,00908104,                    ,"18886,53",24000,"0,78693875",18000-24000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181101,HITA3600-6  ,006MCM2132  ,GrpN9-MANG DRENAJE-PILOTAJE Y SUCC B/AUX,MCM2,  ,         ,60132,00892979,                    ,"17201,15",18000,"0,9556194444",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,0060MPR2132 ,Grp N15-MANGUERAS CIRCUITO DE TRASLACION,MPR2,  ,         ,60132,00908193,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MCM1132-2,Grp N2 PARTE2-MANGUERAS DE AA Y BBS VENO,MAAV,  ,         ,60132,00908108,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MEC1132  ,Grupo No.1-MANGUERAS DE PILOTAJE CENTRAL,MEC1,  ,         ,60132,00908172,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MEC2132  ,Grupo No. 3-MANGUERAS PANEL PILOTO      ,MEC2,  ,         ,60132,00908179,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MEC3132  ,Grp N4-MANG DQR-RETORNO-SELLOS TUBE ALTA,MEC3,  ,         ,60132,00908180,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MEC4132-2,Grp N7(PARTE2)-MANG S.COMBUSTIBLE Y ESCA,MALD,  ,         ,60132,00908164,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
